# World Bank Open Data NV.IND.MANF.CD, last updated 2026-07-13, CC BY 4.0
iso3,year,value
EGY,2013,47904217054.2636
EGY,2014,51261936872.3099
EGY,2015,54995808625.3369
EGY,2016,55987595092.0245
EGY,2017,41212127717.3913
EGY,2018,42935577377.6027
EGY,2019,50951321753.9863
EGY,2020,62871112913.2876
EGY,2021,65761628425.7489
EGY,2022,76139148328.2675
EGY,2023,59641946440.1547
EGY,2024,54053889005.3826
EGY,2025,52958009070.0409
ESP,2010,158709496466.667
ESP,2011,166629571371.596
ESP,2012,143905324770.703
ESP,2013,148018755470.589
ESP,2014,151793171114.901
ESP,2015,132844197420.312
ESP,2016,136144655266.926
ESP,2017,146907129231.765
ESP,2018,154454678428.235
ESP,2019,150128248611.764
ESP,2020,139982986328.405
ESP,2021,164478963961.238
ESP,2022,159779069863.814
ESP,2023,177349680274.513
ESP,2024,187139253525
ESP,2025,202018385278.431
EST,2010,2684278591.17358
EST,2011,3391318019.55254
EST,2012,3224671815.70899
EST,2013,3449633873.28825
EST,2014,3777270483.00626
EST,2015,3183173621.48398
EST,2016,3342872859.54981
EST,2017,3664671050.6153
EST,2018,4125709456.27137
EST,2019,4105442152.95686
EST,2020,4006803390.6646
EST,2021,4847685881.51155
EST,2022,4585646668.5078
EST,2023,4732644662.4295
EST,2024,4672841053.50234
EST,2025,5070602711.36548
ETH,2010,1189540726.08797
ETH,2011,1176676923.07692
ETH,2012,1481252970.15358
ETH,2013,1764029256.61647
ETH,2014,2219664905.21725
ETH,2015,2735419043.0622
ETH,2016,3897233786.0262
ETH,2017,4724455325
ETH,2018,4856614482.55595
ETH,2019,5137560980.2229
ETH,2020,5233108527.08746
ETH,2021,5023468655.33199
ETH,2022,5222457019.52876
ETH,2023,6085809928.04584
ETH,2024,6579460009.84259
ETH,2025,5310181943.67296
FIN,2010,42501150616.6667
FIN,2011,44997737461.0896
FIN,2012,37574929497.6563
FIN,2013,39576589450.5883
FIN,2014,39934733576.4705
FIN,2015,34611254623.0469
FIN,2016,35213908728.7939
FIN,2017,39027095603.5295
FIN,2018,40505558731.7647
FIN,2019,39283480023.5294
FIN,2020,39212734616.3425
FIN,2021,43957726364.3404
FIN,2022,44154329396.8873
FIN,2023,42731736156.8635
FIN,2024,42512657671.0937
FIN,2025,45148476249.0195
FJI,2010,386568215.21296
FJI,2011,450682400.423478
FJI,2012,459256670.650145
