# World Bank Open Data AG.PRD.CREL.MT, last updated 2026-07-13, CC BY 4.0
iso3,year,value
MNE,2020,6683
MNE,2021,6473
MNE,2022,6605.9
MNE,2023,6846.06
MNG,2010,355062
MNG,2011,446050
MNG,2012,479349
MNG,2013,387043
MNG,2014,525473
MNG,2015,219068
MNG,2016,483453.4
MNG,2017,238101.9
MNG,2018,453849.21
MNG,2019,433305.44
MNG,2020,430317.92
MNG,2021,614497.24
MNG,2022,428648.86
MNG,2023,470337.11
MOZ,2010,2669055
MOZ,2011,2790539
MOZ,2012,2702581
MOZ,2013,1535308
MOZ,2014,1822426
MOZ,2015,1502596
MOZ,2016,1530755
MOZ,2017,1548552
MOZ,2018,1775517
MOZ,2019,1848259
MOZ,2020,1986744
MOZ,2021,2216565
MOZ,2022,2832309
MOZ,2023,2459322
MOZ,2024,2656063
MRT,2010,278473.41
MRT,2011,199092.35
MRT,2012,343848.35
MRT,2013,311756.02
MRT,2014,373295
MRT,2015,316152.29
MRT,2016,309050
MRT,2017,374733.3
MRT,2018,433522.22
MRT,2019,352584.21
MRT,2020,411052.94
MRT,2021,500873.58
MRT,2022,544116.52
MRT,2023,579977.53
MRT,2024,570226.68
MUS,2010,328
MUS,2011,636
MUS,2012,1244
MUS,2013,1278
MUS,2014,1811
MUS,2015,1108
MUS,2016,767
MUS,2017,602
MUS,2018,406
MUS,2019,516
MUS,2020,778
MUS,2021,1106
MUS,2022,823
MUS,2023,1502
MWI,2010,3610283
MWI,2011,3924971
MWI,2012,3832659
MWI,2013,3892310
MWI,2014,4246674
MWI,2015,3001731
MWI,2016,2531749
MWI,2017,3711454
MWI,2018,2925168
MWI,2019,3703148
MWI,2020,4028211.5
MWI,2021,4897640
MWI,2022,4022468
MWI,2023,3795155.5
MYS,2010,2464830
MYS,2011,2575988
MYS,2012,2599382
MYS,2013,2603654
MYS,2014,2844983
MYS,2015,2741404
MYS,2016,2739606
MYS,2017,2570513
MYS,2018,2639202
MYS,2019,2352870
MYS,2020,2356391.9
MYS,2021,2442070.8
MYS,2022,2282576.1
MYS,2023,2167306.44
NAM,2010,118357.63
NAM,2011,118338.71
NAM,2012,165800
NAM,2013,86599.74
NAM,2014,111718.32
NAM,2015,113528.8
NAM,2016,74368
NAM,2017,137559
NAM,2018,152898
NAM,2019,61400
NAM,2020,169575
NAM,2021,153028
NAM,2022,168181
NAM,2023,153012
NER,2010,5264113.27
NER,2011,3619099
NER,2012,5334840
NER,2013,4361285.43
NER,2014,4915346.32
NER,2015,5464508.64
NER,2016,5852503.48
NER,2017,5899763.48
NER,2018,6100262.26
NER,2019,5339053.11
NER,2020,5775124.3
NER,2021,3504464.93
NER,2022,5962437.68
NER,2023,5062273.54
NER,2024,5965898.52
NGA,2010,24650297.14
NGA,2011,20699525.8
NGA,2012,21427122.03
NGA,2013,20612563.18
NGA,2014,26383664
NGA,2015,26069496.24
NGA,2016,27531583.48
NGA,2017,27102164.73
NGA,2018,28190605.17
NGA,2019,29797188.79
NGA,2020,29211452.39
NGA,2021,29860718.74
NGA,2022,30314053.56
NGA,2023,28048997.48
NGA,2024,28473079.21
NIC,2010,969740.12
NIC,2011,1009193.66
NIC,2012,982568.01
NIC,2013,965045.27
NIC,2014,838643.21
NIC,2015,747920.39
NIC,2016,933034.01
NIC,2017,909045.22
NIC,2018,893458
NIC,2019,925610
NIC,2020,905198
NIC,2021,924130.14
NIC,2022,949096.63
NIC,2023,881420.38
NLD,2010,1803153
NLD,2011,1609679
NLD,2012,1730981
NLD,2013,1755536
NLD,2014,1700506
NLD,2015,1671654
NLD,2016,1355219
NLD,2017,1392686
NLD,2018,1318950
NLD,2019,1545910
NLD,2020,1368640
NLD,2021,1340280
NLD,2022,1651500
NLD,2023,1503200
NLD,2024,1044680
NOR,2010,1205800
NOR,2011,1026770
NOR,2012,1084690
NOR,2013,965230
NOR,2014,1238100
NOR,2015,1357900
NOR,2016,1326000
NOR,2017,1307300
NOR,2018,743100
NOR,2019,1296400
NOR,2020,1311300
NOR,2021,1184700
NOR,2022,1325000
NOR,2023,785000
NOR,2024,1181400
NPL,2010,8207431
NPL,2011,9227353
